GEOID10,Tot_2016_pres,Dem_2016_pres,Rep_2016_pres,Tot_2016_sen,Dem_2016_sen,Rep_2016_sen,Tot_2008_pres,Dem_2008_pres,Rep_2008_pres
120990737,0,0,0,0,0,0,1500,1032,463
120990738,0,0,0,0,0,0,842,591,246
120990739,0,0,0,0,0,0,303,194,108
120990740,0,0,0,0,0,0,276,108,167
120990741,0,0,0,0,0,0,802,438,360
120990742,0,0,0,0,0,0,463,252,208
120990743,0,0,0,0,0,0,0,0,0
120990744,0,0,0,0,0,0,1301,700,592
120990745,0,0,0,0,0,0,218,146,72
120990746,0,0,0,0,0,0,350,199,145
120990747,0,0,0,0,0,0,1445,1040,404
120990748,0,0,0,0,0,0,1080,532,545
120990749,0,0,0,0,0,0,1648,1012,633
120990750,0,0,0,0,0,0,570,286,280
120990751,0,0,0,0,0,0,1167,613,547
120990752,0,0,0,0,0,0,1105,567,530
120990753,0,0,0,0,0,0,0,0,0
120990754,0,0,0,0,0,0,1004,509,483
120990755,0,0,0,0,0,0,402,168,234
120990756,0,0,0,0,0,0,132,57,74
120990757,0,0,0,0,0,0,0,0,0
120990758,0,0,0,0,0,0,413,402,11
120990759,0,0,0,0,0,0,1035,865,168
120990760,0,0,0,0,0,0,781,721,58
120990761,0,0,0,0,0,0,66,26,37
120990762,0,0,0,0,0,0,93,90,3
120990763,0,0,0,0,0,0,361,341,20
120990764,0,0,0,0,0,0,1578,1085,487
120990765,0,0,0,0,0,0,0,0,0
120990766,0,0,0,0,0,0,0,0,0
120990767,0,0,0,0,0,0,1335,1322,13
120990768,0,0,0,0,0,0,1326,1258,65
120990769,0,0,0,0,0,0,944,795,146
120990770,0,0,0,0,0,0,1414,1356,52
120990771,0,0,0,0,0,0,337,164,172
120990772,0,0,0,0,0,0,1366,1273,91
120990773,0,0,0,0,0,0,988,976,10
120990774,0,0,0,0,0,0,1085,1073,9
120990775,0,0,0,0,0,0,1399,1382,16
120990776,0,0,0,0,0,0,883,842,41
120990777,0,0,0,0,0,0,544,518,26
120990778,0,0,0,0,0,0,714,614,99
120990779,0,0,0,0,0,0,1352,1026,322
120990780,0,0,0,0,0,0,953,699,250
120990781,0,0,0,0,0,0,842,687,151
120990782,0,0,0,0,0,0,1232,1149,74
120990783,0,0,0,0,0,0,735,640,92
120990784,0,0,0,0,0,0,644,422,218
120990785,0,0,0,0,0,0,1314,1288,25
120990786,0,0,0,0,0,0,951,931,17
120990787,0,0,0,0,0,0,490,244,239
120990788,0,0,0,0,0,0,501,493,7
120990789,0,0,0,0,0,0,1182,1042,135
120990790,0,0,0,0,0,0,992,791,192
120990791,0,0,0,0,0,0,248,245,2
120990792,0,0,0,0,0,0,200,152,48
120990793,0,0,0,0,0,0,749,476,269
120990794,0,0,0,0,0,0,540,316,221
120990795,0,0,0,0,0,0,790,383,400
120990796,0,0,0,0,0,0,378,274,98
120990797,0,0,0,0,0,0,502,173,327
120990798,0,0,0,0,0,0,83,22,61
120990799,0,0,0,0,0,0,1244,766,472
120990800,0,0,0,0,0,0,870,636,222
120990801,0,0,0,0,0,0,640,492,138
120990802,0,0,0,0,0,0,5,4,1
120990803,0,0,0,0,0,0,906,707,185
120990804,0,0,0,0,0,0,438,277,158
120990805,0,0,0,0,0,0,791,450,339
120990806,0,0,0,0,0,0,1603,1070,511
120990807,0,0,0,0,0,0,777,552,221
120990808,0,0,0,0,0,0,440,269,167
120990809,0,0,0,0,0,0,816,635,173
120990810,0,0,0,0,0,0,418,358,57
120990811,0,0,0,0,0,0,1212,1010,192
120990813,0,0,0,0,0,0,1716,1586,125
120990814,0,0,0,0,0,0,1158,1131,23
120990815,0,0,0,0,0,0,1360,1000,346
120990816,0,0,0,0,0,0,613,381,230
120990817,0,0,0,0,0,0,270,131,139
120990818,0,0,0,0,0,0,193,118,74
120990819,0,0,0,0,0,0,695,504,189
120990820,0,0,0,0,0,0,558,413,138
120990821,0,0,0,0,0,0,604,360,242
120990822,0,0,0,0,0,0,478,230,243
120990823,0,0,0,0,0,0,920,803,112
120990824,0,0,0,0,0,0,394,332,60
120990825,0,0,0,0,0,0,1060,968,89
120990826,0,0,0,0,0,0,376,285,88
120990827,0,0,0,0,0,0,86,64,22
120990828,0,0,0,0,0,0,1382,1349,32
120990829,0,0,0,0,0,0,789,719,69
120990830,0,0,0,0,0,0,625,515,108
120990831,0,0,0,0,0,0,637,543,91
120990832,0,0,0,0,0,0,1378,1171,197
120990833,0,0,0,0,0,0,0,0,0
120990834,0,0,0,0,0,0,0,0,0
120990836,0,0,0,0,0,0,0,0,0
120990837,0,0,0,0,0,0,0,0,0
120990838,0,0,0,0,0,0,0,0,0
120990839,0,0,0,0,0,0,0,0,0
120990840,0,0,0,0,0,0,8,6,2
120990841,0,0,0,0,0,0,0,0,0
120990842,0,0,0,0,0,0,0,0,0
120990843,0,0,0,0,0,0,0,0,0
120990844,0,0,0,0,0,0,0,0,0
120990845,0,0,0,0,0,0,2,1,1
120990846,0,0,0,0,0,0,0,0,0
120990847,0,0,0,0,0,0,0,0,0
120990848,0,0,0,0,0,0,0,0,0
120990849,0,0,0,0,0,0,0,0,0
120990850,0,0,0,0,0,0,0,0,0
120990851,0,0,0,0,0,0,0,0,0
121010001,0,0,0,0,0,0,1463,656,794
121010002,0,0,0,0,0,0,0,0,0
121010003,0,0,0,0,0,0,657,293,353
121010004,0,0,0,0,0,0,325,108,209
121010005,0,0,0,0,0,0,939,345,584
121010006,0,0,0,0,0,0,1856,757,1064
121010007,0,0,0,0,0,0,1318,628,676
121010008,0,0,0,0,0,0,40,19,21
121010009,0,0,0,0,0,0,0,0,0
121010010,0,0,0,0,0,0,3429,1745,1658
121010011,0,0,0,0,0,0,2272,961,1290
121010012,0,0,0,0,0,0,268,100,159
121010013,0,0,0,0,0,0,312,114,194
121010014,0,0,0,0,0,0,655,231,413
121010015,0,0,0,0,0,0,821,330,483
121010016,0,0,0,0,0,0,1126,539,574
121010017,0,0,0,0,0,0,1116,468,639
121010018,0,0,0,0,0,0,1819,763,1042
121010019,0,0,0,0,0,0,824,460,352
121010020,0,0,0,0,0,0,412,177,228
121010021,0,0,0,0,0,0,181,89,89
121010022,0,0,0,0,0,0,13,6,7
121010023,0,0,0,0,0,0,728,351,366
121010024,0,0,0,0,0,0,910,516,386
121010025,0,0,0,0,0,0,2134,765,1345
121010026,0,0,0,0,0,0,5,2,3
121010027,0,0,0,0,0,0,0,0,0
121010028,0,0,0,0,0,0,133,48,84
121010029,0,0,0,0,0,0,577,217,354
121010030,0,0,0,0,0,0,682,345,328
121010031,0,0,0,0,0,0,347,129,213
121010032,0,0,0,0,0,0,3,1,2
121010033,0,0,0,0,0,0,35,13,22
121010034,0,0,0,0,0,0,0,0,0
121010035,0,0,0,0,0,0,254,94,156
121010036,0,0,0,0,0,0,187,69,115
121010037,0,0,0,0,0,0,1356,631,701
121010038,0,0,0,0,0,0,0,0,0
121010039,0,0,0,0,0,0,1123,553,559
121010040,0,0,0,0,0,0,26,13,13
121010041,0,0,0,0,0,0,0,0,0
121010042,0,0,0,0,0,0,928,526,396
121010043,0,0,0,0,0,0,462,246,208
121010044,0,0,0,0,0,0,0,0,0
121010045,0,0,0,0,0,0,0,0,0
121010046,0,0,0,0,0,0,0,0,0
121010047,0,0,0,0,0,0,0,0,0
121010048,0,0,0,0,0,0,2116,978,1097
121010049,0,0,0,0,0,0,721,380,328
121010050,0,0,0,0,0,0,0,0,0
121010051,0,0,0,0,0,0,0,0,0
121010052,0,0,0,0,0,0,0,0,0
121010053,0,0,0,0,0,0,0,0,0
121010054,0,0,0,0,0,0,0,0,0
121010055,0,0,0,0,0,0,0,0,0
121010056,0,0,0,0,0,0,0,0,0
121010057,0,0,0,0,0,0,1016,572,430
121010058,0,0,0,0,0,0,1519,799,695
121010059,0,0,0,0,0,0,1458,834,601
121010060,0,0,0,0,0,0,2263,1229,1010
121010061,0,0,0,0,0,0,1994,798,1176
121010062,0,0,0,0,0,0,1749,936,783
121010063,0,0,0,0,0,0,105,56,47
121010064,0,0,0,0,0,0,31,17,14
121010065,0,0,0,0,0,0,1021,572,434
121010066,0,0,0,0,0,0,4585,2179,2353
121010067,0,0,0,0,0,0,1520,723,780
121010068,0,0,0,0,0,0,2002,918,1059
121010069,0,0,0,0,0,0,1822,1040,758
121010070,0,0,0,0,0,0,324,104,216
121010071,0,0,0,0,0,0,600,344,243
121010072,0,0,0,0,0,0,1556,807,729
121010073,0,0,0,0,0,0,2235,1188,1023
121010074,0,0,0,0,0,0,525,302,212
121010075,0,0,0,0,0,0,969,524,424
121010076,0,0,0,0,0,0,0,0,0
121010077,0,0,0,0,0,0,2251,903,1323
121010078,0,0,0,0,0,0,1286,794,482
121010079,0,0,0,0,0,0,927,517,404
121010080,0,0,0,0,0,0,1192,611,564
121010081,0,0,0,0,0,0,973,506,455
121010082,0,0,0,0,0,0,378,218,155
121010083,0,0,0,0,0,0,774,432,327
121010084,0,0,0,0,0,0,11,6,5
121010085,0,0,0,0,0,0,26,15,11
121010086,0,0,0,0,0,0,0,0,0
121010087,0,0,0,0,0,0,31,17,13
121010088,0,0,0,0,0,0,0,0,0
121010089,0,0,0,0,0,0,1605,793,795
121010090,0,0,0,0,0,0,1788,1090,673
121010091,0,0,0,0,0,0,1881,1143,711
121010092,0,0,0,0,0,0,0,0,0
121010093,0,0,0,0,0,0,0,0,0
121010094,0,0,0,0,0,0,0,0,0
121010095,0,0,0,0,0,0,0,0,0
121010096,0,0,0,0,0,0,682,408,262
121010097,0,0,0,0,0,0,1538,712,809
121010098,0,0,0,0,0,0,28,13,15
121010099,0,0,0,0,0,0,1425,743,658
121010100,0,0,0,0,0,0,718,412,298
121010101,0,0,0,0,0,0,370,213,153
121010102,0,0,0,0,0,0,0,0,0
121010103,0,0,0,0,0,0,1388,653,715
121010104,0,0,0,0,0,0,1492,824,638
121010105,0,0,0,0,0,0,1193,537,636
121010106,0,0,0,0,0,0,1945,730,1205
121010107,0,0,0,0,0,0,884,431,447
121010108,0,0,0,0,0,0,0,0,0
121010109,0,0,0,0,0,0,49,24,25
121010110,0,0,0,0,0,0,145,71,73
121010111,0,0,0,0,0,0,1391,642,732
121010112,0,0,0,0,0,0,2924,1529,1358
121010113,0,0,0,0,0,0,1752,989,737
121010114,0,0,0,0,0,0,794,411,376
121010115,0,0,0,0,0,0,21,11,10
121010116,0,0,0,0,0,0,43,22,20
121010117,0,0,0,0,0,0,2,1,1
121010118,0,0,0,0,0,0,0,0,0
121010119,0,0,0,0,0,0,1213,832,367
121010120,0,0,0,0,0,0,0,0,0
121010121,0,0,0,0,0,0,1002,464,526
121010122,0,0,0,0,0,0,2666,1187,1458
121010123,0,0,0,0,0,0,953,411,532
121010124,0,0,0,0,0,0,776,452,313
121010125,0,0,0,0,0,0,258,107,150
121010126,0,0,0,0,0,0,504,246,249
121010127,0,0,0,0,0,0,467,237,225
121010128,0,0,0,0,0,0,1324,673,628
121010129,0,0,0,0,0,0,2236,1042,1178
121010130,0,0,0,0,0,0,876,253,605
121010131,0,0,0,0,0,0,829,433,386
121010132,0,0,0,0,0,0,515,269,239
121010133,0,0,0,0,0,0,584,246,335
121010134,0,0,0,0,0,0,1156,658,483
121010135,0,0,0,0,0,0,508,293,210
121010136,0,0,0,0,0,0,0,0,0
121010137,0,0,0,0,0,0,1385,627,735
121010138,0,0,0,0,0,0,1290,520,759
121010139,0,0,0,0,0,0,0,0,0
121010140,0,0,0,0,0,0,1646,781,850
121010141,0,0,0,0,0,0,1096,460,628
121010142,0,0,0,0,0,0,34,14,20
121010143,0,0,0,0,0,0,0,0,0
121010144,0,0,0,0,0,0,0,0,0
121010145,0,0,0,0,0,0,67,28,38
121010146,0,0,0,0,0,0,0,0,0
121010147,0,0,0,0,0,0,536,148,385
121010148,0,0,0,0,0,0,462,116,342
121010149,0,0,0,0,0,0,1826,868,929
121010150,0,0,0,0,0,0,793,451,330
121010151,0,0,0,0,0,0,1675,785,873
121010152,0,0,0,0,0,0,2411,1209,1174
121010153,0,0,0,0,0,0,1269,583,675
121010154,0,0,0,0,0,0,547,271,271
121010155,0,0,0,0,0,0,51,25,26
121010156,0,0,0,0,0,0,1134,531,583
121010157,0,0,0,0,0,0,1983,969,996
121010158,0,0,0,0,0,0,880,479,390
121010159,0,0,0,0,0,0,743,404,330
121010160,0,0,0,0,0,0,225,122,100
121010161,0,0,0,0,0,0,1812,770,1031
121010162,0,0,0,0,0,0,556,238,316
121010163,0,0,0,0,0,0,1649,803,834
121010164,0,0,0,0,0,0,2752,1298,1430
121010165,0,0,0,0,0,0,571,264,293
121010166,0,0,0,0,0,0,379,161,217
121010167,0,0,0,0,0,0,1247,678,551
121010168,0,0,0,0,0,0,559,254,303
121010169,0,0,0,0,0,0,2351,1129,1198
121010170,0,0,0,0,0,0,3254,1361,1870
121010171,0,0,0,0,0,0,3456,1338,2076
121010172,0,0,0,0,0,0,1886,932,941
121010173,0,0,0,0,0,0,1346,651,688
121010174,0,0,0,0,0,0,1088,480,595
121010175,0,0,0,0,0,0,2806,1243,1532
121010176,0,0,0,0,0,0,2117,907,1189
121010177,0,0,0,0,0,0,0,0,0
121010178,0,0,0,0,0,0,14,6,8
121010179,0,0,0,0,0,0,1889,990,876
121010180,0,0,0,0,0,0,1771,820,936
121010181,0,0,0,0,0,0,2289,1112,1155
121010182,0,0,0,0,0,0,453,183,267
121010183,0,0,0,0,0,0,1347,654,683
121010184,0,0,0,0,0,0,1727,928,787
121010185,0,0,0,0,0,0,1294,667,604
121010186,0,0,0,0,0,0,2261,1025,1219
121010187,0,0,0,0,0,0,1487,721,752
121010188,0,0,0,0,0,0,1040,580,449
121010189,0,0,0,0,0,0,0,0,0
121010190,0,0,0,0,0,0,2792,1256,1508
121010191,0,0,0,0,0,0,1535,691,829
121010192,0,0,0,0,0,0,430,199,225
121010193,0,0,0,0,0,0,1496,579,906
121010194,0,0,0,0,0,0,2659,1134,1499
121010195,0,0,0,0,0,0,4008,1551,2434
121010196,0,0,0,0,0,0,2118,1008,1092
121010197,0,0,0,0,0,0,1018,493,508
121010198,0,0,0,0,0,0,1578,816,754
121010199,0,0,0,0,0,0,1225,463,750
121010200,0,0,0,0,0,0,0,0,0
121010201,0,0,0,0,0,0,2581,1040,1523
121010202,0,0,0,0,0,0,379,164,209
121010203,0,0,0,0,0,0,2165,876,1276
121010204,0,0,0,0,0,0,1349,724,607
121010205,0,0,0,0,0,0,2065,982,1061
121010206,0,0,0,0,0,0,2026,948,1068
121010207,0,0,0,0,0,0,2445,1232,1200
121010208,0,0,0,0,0,0,2784,1537,1225
121010209,0,0,0,0,0,0,220,90,126
121010210,0,0,0,0,0,0,1229,536,682
121010211,0,0,0,0,0,0,746,447,286
121010212,0,0,0,0,0,0,599,251,341
121010213,0,0,0,0,0,0,517,253,261
121010214,0,0,0,0,0,0,1221,517,699
121010215,0,0,0,0,0,0,1420,821,593
121010216,0,0,0,0,0,0,2639,1153,1464
121010217,0,0,0,0,0,0,0,0,0
121010218,0,0,0,0,0,0,0,0,0
121010219,0,0,0,0,0,0,0,0,0
121010222,0,0,0,0,0,0,34,16,18
121010223,0,0,0,0,0,0,29,14,15
121010224,0,0,0,0,0,0,74,34,39
121010225,0,0,0,0,0,0,251,116,132
121010226,0,0,0,0,0,0,139,60,78
121010227,0,0,0,0,0,0,0,0,0
121030001,0,0,0,0,0,0,1341,929,403
121030002,0,0,0,0,0,0,608,512,94
121030003,0,0,0,0,0,0,1897,1454,433
121030004,0,0,0,0,0,0,1349,1128,218
121030005,0,0,0,0,0,0,1355,1180,169
121030006,0,0,0,0,0,0,1716,1441,260
121030007,0,0,0,0,0,0,726,634,89
121030008,0,0,0,0,0,0,1080,910,167
121030009,0,0,0,0,0,0,792,693,95
121030010,0,0,0,0,0,0,1939,1425,499
121030011,0,0,0,0,0,0,808,703,94
121030012,0,0,0,0,0,0,1089,938,145
121030013,0,0,0,0,0,0,1181,1152,24
121030014,0,0,0,0,0,0,1053,1032,19
121030015,0,0,0,0,0,0,1047,1035,10
121030016,0,0,0,0,0,0,824,774,48
121030017,0,0,0,0,0,0,597,380,207
121030018,0,0,0,0,0,0,863,801,54
121030019,0,0,0,0,0,0,1311,1057,238
121030020,0,0,0,0,0,0,213,160,49
121030021,0,0,0,0,0,0,1075,1058,12
121030022,0,0,0,0,0,0,805,779,22
121030023,0,0,0,0,0,0,1333,1322,10
121030024,0,0,0,0,0,0,850,812,36
121030025,0,0,0,0,0,0,195,148,44
121030026,0,0,0,0,0,0,1000,721,263
121030027,0,0,0,0,0,0,648,360,280
121030028,0,0,0,0,0,0,891,677,201
121030029,0,0,0,0,0,0,528,454,71
121030030,0,0,0,0,0,0,1043,790,232
121030031,0,0,0,0,0,0,1242,855,370
121030032,0,0,0,0,0,0,689,433,245
121030033,0,0,0,0,0,0,1293,896,373
121030034,0,0,0,0,0,0,1588,1105,462
121030035,0,0,0,0,0,0,2477,1314,1141
121030036,0,0,0,0,0,0,1026,686,330
121030037,0,0,0,0,0,0,540,341,189
121030038,0,0,0,0,0,0,627,379,241
121030039,0,0,0,0,0,0,1051,626,408
121030040,0,0,0,0,0,0,1614,955,628
121030041,0,0,0,0,0,0,1836,1141,675
121030042,0,0,0,0,0,0,1993,838,1144
121030043,0,0,0,0,0,0,701,282,413
121030044,0,0,0,0,0,0,1290,453,821
121030045,0,0,0,0,0,0,1428,669,745
121030046,0,0,0,0,0,0,1567,650,899
121030047,0,0,0,0,0,0,1809,856,922
121030048,0,0,0,0,0,0,1569,701,860
121030049,0,0,0,0,0,0,1144,691,435
121030050,0,0,0,0,0,0,1291,754,516
121030051,0,0,0,0,0,0,1050,638,400
121030052,0,0,0,0,0,0,1438,836,582
121030053,0,0,0,0,0,0,1312,707,595
121030054,0,0,0,0,0,0,985,617,357
121030055,0,0,0,0,0,0,969,566,395
121030056,0,0,0,0,0,0,907,475,417
121030057,0,0,0,0,0,0,826,449,369
121030058,0,0,0,0,0,0,583,321,254
121030059,0,0,0,0,0,0,1303,722,564
121030060,0,0,0,0,0,0,574,332,236
121030061,0,0,0,0,0,0,1118,620,485
121030062,0,0,0,0,0,0,1507,774,712
121030063,0,0,0,0,0,0,1217,642,563
121030064,0,0,0,0,0,0,1247,736,487
121030065,0,0,0,0,0,0,1367,769,579
121030066,0,0,0,0,0,0,941,372,561
121030067,0,0,0,0,0,0,1518,806,693
121030068,0,0,0,0,0,0,1076,596,468
121030069,0,0,0,0,0,0,1614,851,750
121030070,0,0,0,0,0,0,1920,1234,664
121030071,0,0,0,0,0,0,1264,898,355
121030072,0,0,0,0,0,0,1937,1169,746
121030073,0,0,0,0,0,0,758,418,333
121030074,0,0,0,0,0,0,1011,469,535
121030075,0,0,0,0,0,0,2048,958,1068
121030076,0,0,0,0,0,0,588,295,290
121030077,0,0,0,0,0,0,1188,606,569
121030078,0,0,0,0,0,0,500,291,208
121030079,0,0,0,0,0,0,2266,1109,1139
121030080,0,0,0,0,0,0,1391,784,593
121030081,0,0,0,0,0,0,1088,989,98
121030082,0,0,0,0,0,0,540,526,12
121030083,0,0,0,0,0,0,1241,1191,47
121030084,0,0,0,0,0,0,723,498,217
121030085,0,0,0,0,0,0,598,408,181
121030086,0,0,0,0,0,0,1820,856,951
121030087,0,0,0,0,0,0,1574,1080,474
121030088,0,0,0,0,0,0,845,536,297
121030089,0,0,0,0,0,0,1098,559,524
121030090,0,0,0,0,0,0,1511,735,761
121030091,0,0,0,0,0,0,1283,684,587
121030092,0,0,0,0,0,0,1078,404,671
121030093,0,0,0,0,0,0,1160,795,355
121030094,0,0,0,0,0,0,100,58,42
121030095,0,0,0,0,0,0,440,330,105
121030096,0,0,0,0,0,0,1349,581,760
121030097,0,0,0,0,0,0,352,167,183
121030098,0,0,0,0,0,0,537,281,248
121030099,0,0,0,0,0,0,851,532,311
121030100,0,0,0,0,0,0,1135,1099,31
121030101,0,0,0,0,0,0,654,641,12
121030102,0,0,0,0,0,0,1515,1299,203
121030103,0,0,0,0,0,0,1426,915,490
121030104,0,0,0,0,0,0,869,614,240
121030105,0,0,0,0,0,0,229,173,54
121030106,0,0,0,0,0,0,1442,765,658
121030107,0,0,0,0,0,0,1210,649,544
121030108,0,0,0,0,0,0,1532,762,747
121030109,0,0,0,0,0,0,1592,841,737
121030110,0,0,0,0,0,0,239,163,76
121030111,0,0,0,0,0,0,1491,749,723
121030112,0,0,0,0,0,0,565,298,258
121030113,0,0,0,0,0,0,1371,838,513
121030114,0,0,0,0,0,0,1301,728,558
121030115,0,0,0,0,0,0,1508,831,656
121030116,0,0,0,0,0,0,1257,590,657
121030117,0,0,0,0,0,0,1054,516,525
121030118,0,0,0,0,0,0,987,533,442
121030119,0,0,0,0,0,0,1273,723,539
121030120,0,0,0,0,0,0,1154,578,553
121030121,0,0,0,0,0,0,651,359,282
121030122,0,0,0,0,0,0,2264,1189,1046
121030123,0,0,0,0,0,0,1313,681,620
121030124,0,0,0,0,0,0,1532,769,749
121030125,0,0,0,0,0,0,1151,569,573
121030126,0,0,0,0,0,0,202,92,105
121030127,0,0,0,0,0,0,217,143,67
121030128,0,0,0,0,0,0,898,372,520
121030129,0,0,0,0,0,0,600,327,268
121030130,0,0,0,0,0,0,1325,742,568
121030131,0,0,0,0,0,0,567,301,260
121030132,0,0,0,0,0,0,345,183,159
121030133,0,0,0,0,0,0,448,238,206
121030134,0,0,0,0,0,0,1312,758,532
121030135,0,0,0,0,0,0,1120,666,441
121030136,0,0,0,0,0,0,1172,581,573
121030137,0,0,0,0,0,0,1505,827,661
121030138,0,0,0,0,0,0,1085,449,627
121030139,0,0,0,0,0,0,2706,1409,1266
121030140,0,0,0,0,0,0,713,356,353
121030141,0,0,0,0,0,0,309,169,135
121030142,0,0,0,0,0,0,586,320,256
121030143,0,0,0,0,0,0,159,87,69
121030144,0,0,0,0,0,0,1086,586,478
121030145,0,0,0,0,0,0,904,498,395
121030146,0,0,0,0,0,0,1206,640,551
121030147,0,0,0,0,0,0,1904,967,919
121030148,0,0,0,0,0,0,1579,777,784
121030149,0,0,0,0,0,0,1397,655,732
121030150,0,0,0,0,0,0,1481,835,625
121030151,0,0,0,0,0,0,1166,650,497
121030152,0,0,0,0,0,0,1458,778,662
121030153,0,0,0,0,0,0,1069,604,448
121030154,0,0,0,0,0,0,1415,736,657
121030155,0,0,0,0,0,0,1351,677,657
121030156,0,0,0,0,0,0,3254,1502,1725
121030157,0,0,0,0,0,0,1091,549,537
121030158,0,0,0,0,0,0,718,371,337
121030159,0,0,0,0,0,0,1032,580,442
121030160,0,0,0,0,0,0,1290,650,625
121030161,0,0,0,0,0,0,1139,585,546
121030162,0,0,0,0,0,0,1143,587,547
121030163,0,0,0,0,0,0,1193,631,549
121030164,0,0,0,0,0,0,1744,857,863
121030165,0,0,0,0,0,0,115,55,58
121030166,0,0,0,0,0,0,1525,664,844
121030167,0,0,0,0,0,0,3,2,1
121030168,0,0,0,0,0,0,1033,512,508
121030169,0,0,0,0,0,0,2087,978,1085
121030170,0,0,0,0,0,0,1904,789,1093
121030171,0,0,0,0,0,0,1843,957,863
121030172,0,0,0,0,0,0,1969,858,1095
121030173,0,0,0,0,0,0,1339,664,659
121030174,0,0,0,0,0,0,1681,800,863
121030175,0,0,0,0,0,0,1010,439,569
121030176,0,0,0,0,0,0,1790,890,885
121030177,0,0,0,0,0,0,1766,805,945
121030178,0,0,0,0,0,0,1726,749,965
121030179,0,0,0,0,0,0,833,381,444
121030180,0,0,0,0,0,0,1100,503,586
121030181,0,0,0,0,0,0,939,416,516
121030182,0,0,0,0,0,0,1297,574,713
121030183,0,0,0,0,0,0,1142,561,569
121030184,0,0,0,0,0,0,0,0,0
121030185,0,0,0,0,0,0,1690,724,951
121030186,0,0,0,0,0,0,1017,412,597
121030187,0,0,0,0,0,0,1338,554,771
121030188,0,0,0,0,0,0,1061,526,523
121030189,0,0,0,0,0,0,687,253,425
121030190,0,0,0,0,0,0,1553,805,727
121030191,0,0,0,0,0,0,744,395,333
121030192,0,0,0,0,0,0,1107,605,489
121030193,0,0,0,0,0,0,2023,1238,754
121030194,0,0,0,0,0,0,1315,784,522
121030195,0,0,0,0,0,0,499,275,220
121030196,0,0,0,0,0,0,834,526,298
121030197,0,0,0,0,0,0,1373,697,648
121030198,0,0,0,0,0,0,959,473,480
121030199,0,0,0,0,0,0,878,408,466
121030200,0,0,0,0,0,0,932,774,151
121030201,0,0,0,0,0,0,1723,868,827
121030202,0,0,0,0,0,0,897,541,343
121030203,0,0,0,0,0,0,1193,683,498
121030204,0,0,0,0,0,0,1279,667,593
121030205,0,0,0,0,0,0,1346,805,525
121030206,0,0,0,0,0,0,2070,1123,928
121030207,0,0,0,0,0,0,1647,921,701
121030208,0,0,0,0,0,0,1273,606,649
121030209,0,0,0,0,0,0,1452,673,755
121030210,0,0,0,0,0,0,1568,600,958
121030211,0,0,0,0,0,0,1334,679,644
121030212,0,0,0,0,0,0,1426,872,529
121030213,0,0,0,0,0,0,829,483,337
121030214,0,0,0,0,0,0,1327,792,510
121030215,0,0,0,0,0,0,1486,781,693
121030216,0,0,0,0,0,0,1793,834,930
121030217,0,0,0,0,0,0,354,151,202
121030218,0,0,0,0,0,0,1703,758,925
121030219,0,0,0,0,0,0,760,358,390
121030220,0,0,0,0,0,0,1490,842,638
121030221,0,0,0,0,0,0,1672,551,1106
121030222,0,0,0,0,0,0,1080,381,689
121030223,0,0,0,0,0,0,980,506,466
121030224,0,0,0,0,0,0,2068,1067,973
121030225,0,0,0,0,0,0,451,164,284
121030226,0,0,0,0,0,0,2642,937,1675
121030227,0,0,0,0,0,0,1394,674,707
121030228,0,0,0,0,0,0,1589,731,846
121030229,0,0,0,0,0,0,1496,702,786
121030230,0,0,0,0,0,0,1435,673,748
121030231,0,0,0,0,0,0,1165,497,659
121030232,0,0,0,0,0,0,1152,521,622
121030233,0,0,0,0,0,0,1116,430,676
121030234,0,0,0,0,0,0,903,456,428
121030235,0,0,0,0,0,0,2321,1016,1277
121030236,0,0,0,0,0,0,965,423,534
121030237,0,0,0,0,0,0,956,389,562
121030238,0,0,0,0,0,0,1302,571,715
121030239,0,0,0,0,0,0,909,384,518
121030240,0,0,0,0,0,0,2461,1155,1277
121030241,0,0,0,0,0,0,0,0,0
121030242,0,0,0,0,0,0,1104,410,690
121030243,0,0,0,0,0,0,418,355,56
121030244,0,0,0,0,0,0,441,375,61
121030245,0,0,0,0,0,0,789,400,378
121030246,0,0,0,0,0,0,1477,718,745
121030247,0,0,0,0,0,0,1581,802,762
121030248,0,0,0,0,0,0,1088,540,537
121030249,0,0,0,0,0,0,1652,882,754
121030250,0,0,0,0,0,0,1418,691,701
121030251,0,0,0,0,0,0,1207,637,551
121030252,0,0,0,0,0,0,1322,771,532
121030253,0,0,0,0,0,0,2437,1310,1088
121030254,0,0,0,0,0,0,53,34,19
121030255,0,0,0,0,0,0,1118,718,381
121030256,0,0,0,0,0,0,491,254,226
121030257,0,0,0,0,0,0,756,466,282
121030258,0,0,0,0,0,0,1427,755,654
121030259,0,0,0,0,0,0,965,521,419
121030260,0,0,0,0,0,0,1303,736,544
121030261,0,0,0,0,0,0,1937,693,1231
121030262,0,0,0,0,0,0,1739,735,997
121030263,0,0,0,0,0,0,1922,682,1228
121030264,0,0,0,0,0,0,1723,1486,211
121030265,0,0,0,0,0,0,733,481,232
121030266,0,0,0,0,0,0,1303,826,450
121030267,0,0,0,0,0,0,2061,1165,859
121030268,0,0,0,0,0,0,1583,819,737
121030269,0,0,0,0,0,0,1475,678,777
121030270,0,0,0,0,0,0,755,417,326
121030271,0,0,0,0,0,0,2535,1282,1228
121030272,0,0,0,0,0,0,1955,989,939
121030273,0,0,0,0,0,0,1102,539,551
